entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,240,Vachon,2970,35,21,14,1795,1175,0.4,0.3956228956228956,2023-11-12
Coalition avenir Québec,2023,244,Laporte,5150,54,30,24,2750,2400,0.4444444444444444,0.46601941747572817,2023-11-12
Coalition avenir Québec,2023,246,Marie-Victorin,3725,44,28,16,2200,1525,0.36363636363636365,0.40939597315436244,2023-11-12
Coalition avenir Québec,2023,250,Taillon,4420,49,32,17,2875,1545,0.3469387755102041,0.3495475113122172,2023-11-12
Coalition avenir Québec,2023,252,Montarville,7210,76,54,22,5110,2100,0.2894736842105263,0.2912621359223301,2023-11-12
Coalition avenir Québec,2023,256,Verchères,5985,71,49,22,4520,1465,0.30985915492957744,0.24477861319966582,2023-11-12
Coalition avenir Québec,2023,258,Borduas,6505,71,51,20,4750,1755,0.28169014084507044,0.2697924673328209,2023-11-12
Coalition avenir Québec,2023,260,Saint-Hyacinthe,3440,36,29,7,2820,620,0.19444444444444445,0.18023255813953487,2023-11-12
Coalition avenir Québec,2023,264,Richelieu,6445,71,57,14,5120,1325,0.19718309859154928,0.20558572536850273,2023-11-12
Coalition avenir Québec,2023,300,Verdun,4805,53,31,22,2935,1870,0.41509433962264153,0.3891779396462019,2023-11-12
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,1025,13,7,6,650,375,0.46153846153846156,0.36585365853658536,2023-11-12
Coalition avenir Québec,2023,306,Marquette,1525,16,11,5,1100,425,0.3125,0.2786885245901639,2023-11-12
Coalition avenir Québec,2023,310,Jacques-Cartier,525,7,5,2,420,105,0.2857142857142857,0.2,2023-11-12
Coalition avenir Québec,2023,312,Nelligan,1045,15,11,4,665,380,0.26666666666666666,0.36363636363636365,2023-11-12
Coalition avenir Québec,2023,316,Robert-Baldwin,1300,14,7,7,600,700,0.5,0.5384615384615384,2023-11-12
Coalition avenir Québec,2023,318,Saint-Laurent,3330,35,19,16,1730,1600,0.45714285714285713,0.4804804804804805,2023-11-12
Coalition avenir Québec,2023,320,D'Arcy-McGee,1640,17,7,10,640,1000,0.5882352941176471,0.6097560975609756,2023-11-12
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,1540,17,9,8,900,640,0.47058823529411764,0.4155844155844156,2023-11-12
Coalition avenir Québec,2023,326,Saint-Henri-Sainte-Anne,4085,39,27,12,3000,1085,0.3076923076923077,0.26560587515299877,2023-11-12
Coalition avenir Québec,2023,330,Sainte-Marie-Saint-Jacques,2300,25,16,9,1475,825,0.36,0.358695652173913,2023-11-12
Coalition avenir Québec,2023,332,Westmount-Saint-Louis,5200,52,32,20,3200,2000,0.38461538461538464,0.38461538461538464,2023-11-12
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,7100,73,50,23,4800,2300,0.3150684931506849,0.323943661971831,2023-11-12
Coalition avenir Québec,2023,338,Acadie,1100,11,6,5,600,500,0.45454545454545453,0.45454545454545453,2023-11-12
Coalition avenir Québec,2023,340,Maurice-Richard,2775,29,20,9,1950,825,0.3103448275862069,0.2972972972972973,2023-11-12
Coalition avenir Québec,2023,344,Laurier-Dorion,925,10,7,3,700,225,0.3,0.24324324324324326,2023-11-12
Coalition avenir Québec,2023,346,Gouin,2235,25,17,8,1435,800,0.32,0.3579418344519016,2023-11-12
Coalition avenir Québec,2023,350,Mercier,1950,20,12,8,1150,800,0.4,0.41025641025641024,2023-11-12
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,2100,22,15,7,1450,650,0.3181818181818182,0.30952380952380953,2023-11-12
Coalition avenir Québec,2023,356,Rosemont,3005,34,20,14,1760,1245,0.4117647058823529,0.41430948419301167,2023-11-12
Coalition avenir Québec,2023,358,Viau,575,7,2,5,150,425,0.7142857142857143,0.7391304347826086,2023-11-12
Coalition avenir Québec,2023,360,Bourassa-Sauvé,415,6,1,5,15,400,0.8333333333333334,0.963855421686747,2023-11-12
Coalition avenir Québec,2023,364,Jeanne-Mance-Viger,100,1,1,0,100,0,0,0,2023-11-12
Coalition avenir Québec,2023,366,Anjou-Louis-Riel,4075,46,27,19,2500,1575,0.41304347826086957,0.38650306748466257,2023-11-12
Coalition avenir Québec,2023,370,Camille-Laurin,2560,30,22,8,1885,675,0.26666666666666666,0.263671875,2023-11-12
Coalition avenir Québec,2023,380,Pointe-aux-Trembles,4980,57,41,16,3455,1525,0.2807017543859649,0.30622489959839355,2023-11-12
Coalition avenir Québec,2023,390,LaFontaine,705,8,5,3,405,300,0.375,0.425531914893617,2023-11-12
Coalition avenir Québec,2023,454,Laval-des-Rapides,2805,31,18,13,1750,1055,0.41935483870967744,0.3761140819964349,2023-11-12
Coalition avenir Québec,2023,460,Chomedey,2830,31,22,9,2025,805,0.2903225806451613,0.284452296819788,2023-11-12
Coalition avenir Québec,2023,466,Fabre,3850,42,30,12,2700,1150,0.2857142857142857,0.2987012987012987,2023-11-12
Coalition avenir Québec,2023,470,Sainte-Rose,2877,33,20,13,1725,1152,0.3939393939393939,0.40041710114702816,2023-11-12
Coalition avenir Québec,2023,476,Vimont,2400,30,20,10,1515,885,0.3333333333333333,0.36875,2023-11-12
Coalition avenir Québec,2023,482,Mille-Îles,2875,33,22,11,2075,800,0.3333333333333333,0.2782608695652174,2023-11-12
Coalition avenir Québec,2023,502,Groulx,3985,44,33,11,3035,950,0.25,0.2383939774153074,2023-11-12
Coalition avenir Québec,2023,508,Deux-Montagnes,4530,50,37,13,3445,1085,0.26,0.23951434878587197,2023-11-12
Coalition avenir Québec,2023,514,Mirabel,7710,85,56,29,4965,2745,0.3411764705882353,0.3560311284046693,2023-11-12
Coalition avenir Québec,2023,520,Argenteuil,3860,46,29,17,2410,1450,0.3695652173913043,0.3756476683937824,2023-11-12
Coalition avenir Québec,2023,526,Saint-Jérôme,5835,63,37,26,3235,2600,0.4126984126984127,0.44558697514995715,2023-11-12
Coalition avenir Québec,2023,530,Les Plaines,4490,51,36,15,3315,1175,0.29411764705882354,0.26169265033407574,2023-11-12
Coalition avenir Québec,2023,536,Blainville,10190,105,71,34,6865,3325,0.3238095238095238,0.32630029440628067,2023-11-12
Coalition avenir Québec,2023,542,Terrebonne,7840,87,56,31,5055,2785,0.3563218390804598,0.3552295918367347,2023-11-12
Coalition avenir Québec,2023,548,Masson,7710,85,62,23,5735,1975,0.27058823529411763,0.25616083009079116,2023-11-12
Coalition avenir Québec,2023,554,L'Assomption,5590,64,56,8,4865,725,0.125,0.129695885509839,2023-11-12
Coalition avenir Québec,2023,560,Repentigny,10945,126,97,29,8515,2430,0.23015873015873015,0.22201918684330746,2023-11-12
Coalition avenir Québec,2023,566,Berthier,4485,49,40,9,3675,810,0.1836734693877551,0.1806020066889632,2023-11-12
Coalition avenir Québec,2023,570,Joliette,5470,58,48,10,4545,925,0.1724137931034483,0.16910420475319926,2023-11-12
Coalition avenir Québec,2023,576,Rousseau,4950,59,43,16,3475,1475,0.2711864406779661,0.29797979797979796,2023-11-12
Coalition avenir Québec,2023,582,Prévost,8115,84,50,34,4785,3330,0.40476190476190477,0.41035120147874304,2023-11-12
Coalition avenir Québec,2023,588,Bertrand,7215,83,44,39,3915,3300,0.46987951807228917,0.4573804573804574,2023-11-12
Coalition avenir Québec,2023,594,Labelle,8895,100,65,35,5745,3150,0.35,0.35413153456998314,2023-11-12
Coalition avenir Québec,2023,602,Hull,7400,76,38,38,3725,3675,0.5,0.4966216216216216,2023-11-12
Coalition avenir Québec,2023,608,Pontiac,4505,49,38,11,3480,1025,0.22448979591836735,0.22752497225305215,2023-11-12
Coalition avenir Québec,2023,614,Gatineau,9980,114,73,41,6135,3845,0.35964912280701755,0.38527054108216435,2023-11-12
Coalition avenir Québec,2023,620,Chapleau,6635,71,51,20,4695,1940,0.28169014084507044,0.292388847023361,2023-11-12
Coalition avenir Québec,2023,626,Papineau,6120,65,38,27,3480,2640,0.4153846153846154,0.43137254901960786,2023-11-12
Coalition avenir Québec,2023,636,Rouyn-Noranda-Témiscamingue,1130,13,12,1,1100,30,0.07692307692307693,0.02654867256637168,2023-11-12
Coalition avenir Québec,2023,642,Abitibi-Ouest,1245,16,14,2,1125,120,0.125,0.0963855421686747,2023-11-12
Coalition avenir Québec,2023,648,Abitibi-Est,395,7,6,1,390,5,0.14285714285714285,0.012658227848101266,2023-11-12
Coalition avenir Québec,2023,660,Trois-Rivières,7819,88,57,31,5090,2729,0.3522727272727273,0.3490216140171377,2023-11-12
Coalition avenir Québec,2023,666,Maskinongé,7247,100,59,41,4375,2872,0.41,0.396301918035049,2023-11-12
Coalition avenir Québec,2023,670,Laviolette-Saint-Maurice,3810,51,35,16,2785,1025,0.3137254901960784,0.2690288713910761,2023-11-12
Coalition avenir Québec,2023,676,Champlain,9858,111,60,51,5158,4700,0.4594594594594595,0.47677013593020895,2023-11-12
Coalition avenir Québec,2023,702,Jean-Talon,9062,96,63,33,5810,3252,0.34375,0.35886117854778193,2023-11-12
Coalition avenir Québec,2023,708,Louis-Hébert,8285,90,56,34,5205,3080,0.37777777777777777,0.37175618587809295,2023-11-12
Coalition avenir Québec,2023,714,Portneuf,7315,86,77,9,6490,825,0.10465116279069768,0.11278195488721804,2023-11-12
Coalition avenir Québec,2023,720,La Peltrie,4850,56,33,23,2765,2085,0.4107142857142857,0.4298969072164949,2023-11-12
Coalition avenir Québec,2023,726,Vanier-Les Rivières,4175,50,31,19,2550,1625,0.38,0.38922155688622756,2023-11-12
Coalition avenir Québec,2023,730,Taschereau,7536,78,60,18,5870,1666,0.23076923076923078,0.22107218683651805,2023-11-12
Coalition avenir Québec,2023,736,Jean-Lesage,3000,33,19,14,1850,1150,0.42424242424242425,0.38333333333333336,2023-11-12
Coalition avenir Québec,2023,742,Montmorency,5572,62,36,26,3265,2307,0.41935483870967744,0.41403445800430727,2023-11-12
Coalition avenir Québec,2023,748,Charlesbourg,5350,60,42,18,3830,1520,0.3,0.2841121495327103,2023-11-12
Coalition avenir Québec,2023,754,Chauveau,6320,102,53,49,3825,2495,0.4803921568627451,0.3947784810126582,2023-11-12
Coalition avenir Québec,2023,760,Charlevoix-Côte-de-Beaupré,4340,47,36,11,3240,1100,0.23404255319148937,0.2534562211981567,2023-11-12
Coalition avenir Québec,2023,802,Beauce-Sud,8220,87,50,37,4635,3585,0.42528735632183906,0.43613138686131386,2023-11-12
Coalition avenir Québec,2023,806,Beauce-Nord,10340,108,71,37,6810,3530,0.3425925925925926,0.3413926499032882,2023-11-12
Coalition avenir Québec,2023,810,Lotbinière-Frontenac,4250,47,31,16,2725,1525,0.3404255319148936,0.3588235294117647,2023-11-12
Coalition avenir Québec,2023,814,Chutes-de-la-Chaudière,4265,47,28,19,2700,1565,0.40425531914893614,0.3669402110199297,2023-11-12
Coalition avenir Québec,2023,818,Lévis,3910,45,26,19,2215,1695,0.4222222222222222,0.43350383631713557,2023-11-12
Coalition avenir Québec,2023,822,Bellechasse,1905,24,17,7,1345,560,0.2916666666666667,0.29396325459317585,2023-11-12
Coalition avenir Québec,2023,826,Côte-du-Sud,6085,69,42,27,3720,2365,0.391304347826087,0.3886606409202958,2023-11-12
Coalition avenir Québec,2023,834,Rivière-du-Loup-Témiscouata,10467,114,84,30,7715,2752,0.2631578947368421,0.26292156300754754,2023-11-12
Coalition avenir Québec,2023,838,Rimouski,895,11,7,4,575,320,0.36363636363636365,0.3575418994413408,2023-11-12
Coalition avenir Québec,2023,842,Matane-Matapédia,215,7,6,1,205,10,0.14285714285714285,0.046511627906976744,2023-11-12
Coalition avenir Québec,2023,850,Bonaventure,1840,20,10,10,840,1000,0.5,0.5434782608695652,2023-11-12
Coalition avenir Québec,2023,854,Gaspé,2875,34,10,24,875,2000,0.7058823529411765,0.6956521739130435,2023-11-12
Coalition avenir Québec,2023,858,Îles-de-la-Madeleine,470,8,8,0,470,0,0,0,2023-11-12
Coalition avenir Québec,2023,902,Duplessis,1025,11,7,4,625,400,0.36363636363636365,0.3902439024390244,2023-11-12
Coalition avenir Québec,2023,906,René-Lévesque,1370,15,13,2,1170,200,0.13333333333333333,0.145985401459854,2023-11-12
Coalition avenir Québec,2023,914,Dubuc,4227,46,34,12,3175,1052,0.2608695652173913,0.24887627158741424,2023-11-12
Coalition avenir Québec,2023,918,Chicoutimi,7695,81,51,30,4870,2825,0.37037037037037035,0.36712150747238464,2023-11-12
Coalition avenir Québec,2023,922,Jonquière,11255,113,75,38,7475,3780,0.336283185840708,0.3358507330075522,2023-11-12
Coalition avenir Québec,2023,926,Lac-Saint-Jean,9150,97,66,31,6140,3010,0.31958762886597936,0.3289617486338798,2023-11-12
Coalition avenir Québec,2023,930,Roberval,6950,71,31,40,2950,4000,0.5633802816901409,0.5755395683453237,2023-11-12
Coalition avenir Québec,2023,938,Ungava,1850,20,16,4,1520,330,0.2,0.1783783783783784,2023-11-12
Coalition avenir Québec,2023,NA,NA,400,4,1,3,100,300,0.75,0.75,2023-11-12
Parti conservateur du Québec,2023,104,Mégantic,529,11,6,5,259,270,0.45454545454545453,0.5103969754253308,2023-11-12
Parti conservateur du Québec,2023,110,Saint-François,125,3,2,1,100,25,0.3333333333333333,0.2,2023-11-12
Parti conservateur du Québec,2023,116,Sherbrooke,313,5,5,0,313,0,0,0,2023-11-12
Parti conservateur du Québec,2023,120,Orford,846,10,6,4,506,340,0.4,0.40189125295508277,2023-11-12
Parti conservateur du Québec,2023,126,Johnson,525,6,6,0,525,0,0,0,2023-11-12
Parti conservateur du Québec,2023,132,Richmond,466,11,9,2,430,36,0.18181818181818182,0.07725321888412018,2023-11-12
Parti conservateur du Québec,2023,138,Drummond-Bois-Francs,241.16,8,6,2,201.16,40,0.25,0.1658649859014762,2023-11-12
Parti conservateur du Québec,2023,144,Arthabaska,775,16,11,5,530,245,0.3125,0.3161290322580645,2023-11-12
Parti conservateur du Québec,2023,150,Nicolet-Bécancour,378,6,4,2,178,200,0.3333333333333333,0.5291005291005291,2023-11-12
Parti conservateur du Québec,2023,204,Brome-Missisquoi,535,10,4,6,280,255,0.6,0.4766355140186916,2023-11-12
Parti conservateur du Québec,2023,206,Granby,453,9,7,2,428,25,0.2222222222222222,0.05518763796909492,2023-11-12
Parti conservateur du Québec,2023,210,Iberville,255,4,4,0,255,0,0,0,2023-11-12
Parti conservateur du Québec,2023,212,Saint-Jean,403,7,7,0,403,0,0,0,2023-11-12
Parti conservateur du Québec,2023,216,Huntingdon,200,5,2,3,145,55,0.6,0.275,2023-11-12
Parti conservateur du Québec,2023,220,Soulanges,390,7,5,2,365,25,0.2857142857142857,0.0641025641025641,2023-11-12
Parti conservateur du Québec,2023,224,Vaudreuil,75,2,0,2,0,75,1,1,2023-11-12
Parti conservateur du Québec,2023,226,Châteauguay,150,3,1,2,100,50,0.6666666666666666,0.3333333333333333,2023-11-12
Parti conservateur du Québec,2023,230,Sanguinet,330,7,6,1,310,20,0.14285714285714285,0.06060606060606061,2023-11-12
Parti conservateur du Québec,2023,232,La Prairie,165,4,3,1,145,20,0.25,0.12121212121212122,2023-11-12
Parti conservateur du Québec,2023,236,La Pinière,5,1,1,0,5,0,0,0,2023-11-12
Parti conservateur du Québec,2023,238,Chambly,200,5,4,1,180,20,0.2,0.1,2023-11-12
Parti conservateur du Québec,2023,240,Vachon,248,5,4,1,243,5,0.2,0.020161290322580645,2023-11-12
Parti conservateur du Québec,2023,244,Laporte,160,4,1,3,10,150,0.75,0.9375,2023-11-12
Parti conservateur du Québec,2023,246,Marie-Victorin,265,6,3,3,55,210,0.5,0.7924528301886793,2023-11-12
Parti conservateur du Québec,2023,250,Taillon,155,4,2,2,120,35,0.5,0.22580645161290322,2023-11-12
Parti conservateur du Québec,2023,252,Montarville,435,9,7,2,320,115,0.2222222222222222,0.26436781609195403,2023-11-12
Parti conservateur du Québec,2023,256,Verchères,410,5,5,0,410,0,0,0,2023-11-12
Parti conservateur du Québec,2023,258,Borduas,288,7,4,3,165,123,0.42857142857142855,0.4270833333333333,2023-11-12
Parti conservateur du Québec,2023,260,Saint-Hyacinthe,235,5,2,3,30,205,0.6,0.8723404255319149,2023-11-12
Parti conservateur du Québec,2023,264,Richelieu,76,4,4,0,76,0,0,0,2023-11-12
Parti conservateur du Québec,2023,300,Verdun,320,4,3,1,300,20,0.25,0.0625,2023-11-12
Parti conservateur du Québec,2023,304,Marguerite-Bourgeoys,20,1,1,0,20,0,0,0,2023-11-12
Parti conservateur du Québec,2023,306,Marquette,40,2,2,0,40,0,0,0,2023-11-12
Parti conservateur du Québec,2023,310,Jacques-Cartier,53,2,0,2,0,53,1,1,2023-11-12
Parti conservateur du Québec,2023,312,Nelligan,380,6,5,1,370,10,0.16666666666666666,0.02631578947368421,2023-11-12
Parti conservateur du Québec,2023,316,Robert-Baldwin,150,2,0,2,0,150,1,1,2023-11-12
Parti conservateur du Québec,2023,318,Saint-Laurent,200,2,2,0,200,0,0,0,2023-11-12
Parti conservateur du Québec,2023,320,D'Arcy-McGee,210,3,1,2,100,110,0.6666666666666666,0.5238095238095238,2023-11-12
Parti conservateur du Québec,2023,324,Notre-Dame-de-Grâce,75,3,2,1,60,15,0.3333333333333333,0.2,2023-11-12
Parti conservateur du Québec,2023,326,Saint-Henri-Sainte-Anne,330.23,4,1,3,200,130.23,0.75,0.394361505617297,2023-11-12
Parti conservateur du Québec,2023,330,Sainte-Marie-Saint-Jacques,165,3,3,0,165,0,0,0,2023-11-12
Parti conservateur du Québec,2023,332,Westmount-Saint-Louis,364.3,6,5,1,344.3,20,0.16666666666666666,0.05489980785067252,2023-11-12
Parti conservateur du Québec,2023,336,Mont-Royal-Outremont,200,2,2,0,200,0,0,0,2023-11-12
Parti conservateur du Québec,2023,338,Acadie,160,3,2,1,60,100,0.3333333333333333,0.625,2023-11-12
Parti conservateur du Québec,2023,340,Maurice-Richard,420,5,3,2,300,120,0.4,0.2857142857142857,2023-11-12
Parti conservateur du Québec,2023,344,Laurier-Dorion,135,3,3,0,135,0,0,0,2023-11-12
Parti conservateur du Québec,2023,346,Gouin,185,4,4,0,185,0,0,0,2023-11-12
Parti conservateur du Québec,2023,350,Mercier,109,2,1,1,100,9,0.5,0.08256880733944955,2023-11-12
Parti conservateur du Québec,2023,352,Hochelaga-Maisonneuve,330,6,3,3,185,145,0.5,0.4393939393939394,2023-11-12
Parti conservateur du Québec,2023,356,Rosemont,420,6,6,0,420,0,0,0,2023-11-12
Parti conservateur du Québec,2023,358,Viau,42.65,3,1,2,2.65,40,0.6666666666666666,0.9378663540445487,2023-11-12
Parti conservateur du Québec,2023,360,Bourassa-Sauvé,190,4,4,0,190,0,0,0,2023-11-12
Parti conservateur du Québec,2023,364,Jeanne-Mance-Viger,50,1,1,0,50,0,0,0,2023-11-12
Parti conservateur du Québec,2023,366,Anjou-Louis-Riel,140,2,1,1,40,100,0.5,0.7142857142857143,2023-11-12
Parti conservateur du Québec,2023,370,Camille-Laurin,150,3,2,1,125,25,0.3333333333333333,0.16666666666666666,2023-11-12
Parti conservateur du Québec,2023,380,Pointe-aux-Trembles,100,1,1,0,100,0,0,0,2023-11-12
Parti conservateur du Québec,2023,390,LaFontaine,125,3,3,0,125,0,0,0,2023-11-12
Parti conservateur du Québec,2023,454,Laval-des-Rapides,415,9,8,1,315,100,0.1111111111111111,0.24096385542168675,2023-11-12
Parti conservateur du Québec,2023,460,Chomedey,45,1,1,0,45,0,0,0,2023-11-12
Parti conservateur du Québec,2023,466,Fabre,380,5,5,0,380,0,0,0,2023-11-12
Parti conservateur du Québec,2023,470,Sainte-Rose,225,5,4,1,210,15,0.2,0.06666666666666667,2023-11-12
Parti conservateur du Québec,2023,476,Vimont,85,3,2,1,35,50,0.3333333333333333,0.5882352941176471,2023-11-12
Parti conservateur du Québec,2023,482,Mille-Îles,25,1,0,1,0,25,1,1,2023-11-12
Parti conservateur du Québec,2023,502,Groulx,543,10,4,6,158,385,0.6,0.7090239410681399,2023-11-12
Parti conservateur du Québec,2023,508,Deux-Montagnes,470,8,5,3,420,50,0.375,0.10638297872340426,2023-11-12
Parti conservateur du Québec,2023,514,Mirabel,590,10,8,2,460,130,0.2,0.22033898305084745,2023-11-12
Parti conservateur du Québec,2023,520,Argenteuil,343,7,6,1,333,10,0.14285714285714285,0.029154518950437316,2023-11-12
Parti conservateur du Québec,2023,526,Saint-Jérôme,591,13,6,7,395,196,0.5384615384615384,0.3316412859560068,2023-11-12
Parti conservateur du Québec,2023,530,Les Plaines,145,4,2,2,105,40,0.5,0.27586206896551724,2023-11-12
Parti conservateur du Québec,2023,536,Blainville,815,13,12,1,790,25,0.07692307692307693,0.03067484662576687,2023-11-12
Parti conservateur du Québec,2023,542,Terrebonne,280,6,5,1,265,15,0.16666666666666666,0.05357142857142857,2023-11-12
Parti conservateur du Québec,2023,548,Masson,165,5,4,1,160,5,0.2,0.030303030303030304,2023-11-12
Parti conservateur du Québec,2023,554,L'Assomption,255,3,3,0,255,0,0,0,2023-11-12
Parti conservateur du Québec,2023,560,Repentigny,225,3,3,0,225,0,0,0,2023-11-12
Parti conservateur du Québec,2023,566,Berthier,430,8,6,2,370,60,0.25,0.13953488372093023,2023-11-12
Parti conservateur du Québec,2023,570,Joliette,207,4,2,2,105,102,0.5,0.4927536231884058,2023-11-12
Parti conservateur du Québec,2023,576,Rousseau,205,5,2,3,150,55,0.6,0.2682926829268293,2023-11-12
Parti conservateur du Québec,2023,582,Prévost,520,10,8,2,370,150,0.2,0.28846153846153844,2023-11-12
Parti conservateur du Québec,2023,588,Bertrand,270,4,3,1,250,20,0.25,0.07407407407407407,2023-11-12
Parti conservateur du Québec,2023,594,Labelle,231,4,3,1,226,5,0.25,0.021645021645021644,2023-11-12
Parti conservateur du Québec,2023,602,Hull,320,6,3,3,180,140,0.5,0.4375,2023-11-12
Parti conservateur du Québec,2023,608,Pontiac,613,12,4,8,320,293,0.6666666666666666,0.47797716150081565,2023-11-12
Parti conservateur du Québec,2023,614,Gatineau,276,4,3,1,176,100,0.25,0.36231884057971014,2023-11-12
Parti conservateur du Québec,2023,620,Chapleau,568,11,6,5,263,305,0.45454545454545453,0.5369718309859155,2023-11-12
Parti conservateur du Québec,2023,626,Papineau,320,4,1,3,20,300,0.75,0.9375,2023-11-12
Parti conservateur du Québec,2023,636,Rouyn-Noranda-Témiscamingue,20,1,0,1,0,20,1,1,2023-11-12
Parti conservateur du Québec,2023,642,Abitibi-Ouest,315,5,3,2,175,140,0.4,0.4444444444444444,2023-11-12
Parti conservateur du Québec,2023,648,Abitibi-Est,85,4,2,2,40,45,0.5,0.5294117647058824,2023-11-12
Parti conservateur du Québec,2023,660,Trois-Rivières,515,10,6,4,350,165,0.4,0.32038834951456313,2023-11-12
Parti conservateur du Québec,2023,666,Maskinongé,546,20,12,8,436,110,0.4,0.20146520146520147,2023-11-12
Parti conservateur du Québec,2023,670,Laviolette-Saint-Maurice,536,18,12,6,471,65,0.3333333333333333,0.12126865671641791,2023-11-12
Parti conservateur du Québec,2023,676,Champlain,845,17,13,4,793,52,0.23529411764705882,0.06153846153846154,2023-11-12
Parti conservateur du Québec,2023,702,Jean-Talon,1850,23,16,7,1395,455,0.30434782608695654,0.24594594594594596,2023-11-12
Parti conservateur du Québec,2023,708,Louis-Hébert,298,9,7,2,285,13,0.2222222222222222,0.0436241610738255,2023-11-12
Parti conservateur du Québec,2023,714,Portneuf,1644,29,17,12,923,721,0.41379310344827586,0.43856447688564476,2023-11-12
Parti conservateur du Québec,2023,720,La Peltrie,2615,46,30,16,1885,730,0.34782608695652173,0.27915869980879543,2023-11-12
Parti conservateur du Québec,2023,726,Vanier-Les Rivières,1023,27,20,7,818,205,0.25925925925925924,0.20039100684261973,2023-11-12
Parti conservateur du Québec,2023,730,Taschereau,873,18,10,8,448,425,0.4444444444444444,0.4868270332187858,2023-11-12
Parti conservateur du Québec,2023,736,Jean-Lesage,619,13,10,3,585,34,0.23076923076923078,0.05492730210016155,2023-11-12
Parti conservateur du Québec,2023,742,Montmorency,1265,29,19,10,949,316,0.3448275862068966,0.24980237154150198,2023-11-12
Parti conservateur du Québec,2023,748,Charlesbourg,755,17,13,4,655,100,0.23529411764705882,0.13245033112582782,2023-11-12
Parti conservateur du Québec,2023,754,Chauveau,1425,31,19,12,1110,315,0.3870967741935484,0.22105263157894736,2023-11-12
Parti conservateur du Québec,2023,760,Charlevoix-Côte-de-Beaupré,870,15,9,6,505,365,0.4,0.41954022988505746,2023-11-12
Parti conservateur du Québec,2023,802,Beauce-Sud,575,10,8,2,450,125,0.2,0.21739130434782608,2023-11-12
Parti conservateur du Québec,2023,806,Beauce-Nord,1166,23,16,7,846,320,0.30434782608695654,0.274442538593482,2023-11-12
