entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Parti libéral du Québec,2023,858,Îles-de-la-Madeleine,100,1,0,1,0,100,1,1,2023-05-02
Parti libéral du Québec,2023,902,Duplessis,58.31,2,2,0,58.31,0,0,0,2023-05-02
Parti libéral du Québec,2023,906,René-Lévesque,58.31,2,2,0,58.31,0,0,0,2023-05-02
Parti libéral du Québec,2023,914,Dubuc,75,2,2,0,75,0,0,0,2023-05-02
Parti libéral du Québec,2023,922,Jonquière,15,1,1,0,15,0,0,0,2023-05-02
Parti libéral du Québec,2023,926,Lac-Saint-Jean,100,1,1,0,100,0,0,0,2023-05-02
Parti libéral du Québec,2023,930,Roberval,20,1,1,0,20,0,0,0,2023-05-02
Parti québécois,2023,104,Mégantic,1345,17,14,3,1220,125,0.17647058823529413,0.09293680297397769,2023-05-02
Parti québécois,2023,110,Saint-François,1612,21,16,5,1300,312,0.23809523809523808,0.1935483870967742,2023-05-02
Parti québécois,2023,116,Sherbrooke,4545,55,44,11,3640,905,0.2,0.19911991199119913,2023-05-02
Parti québécois,2023,120,Orford,2980,39,29,10,2310,670,0.2564102564102564,0.22483221476510068,2023-05-02
Parti québécois,2023,126,Johnson,1640,24,22,2,1595,45,0.08333333333333333,0.027439024390243903,2023-05-02
Parti québécois,2023,132,Richmond,1914.99,24,22,2,1794.99,120,0.08333333333333333,0.06266351260319897,2023-05-02
Parti québécois,2023,138,Drummond-Bois-Francs,2115,26,24,2,1915,200,0.07692307692307693,0.09456264775413711,2023-05-02
Parti québécois,2023,144,Arthabaska,1720,20,16,4,1455,265,0.2,0.15406976744186046,2023-05-02
Parti québécois,2023,150,Nicolet-Bécancour,2985,37,33,4,2635,350,0.10810810810810811,0.11725293132328309,2023-05-02
Parti québécois,2023,204,Brome-Missisquoi,2535,30,25,5,2175,360,0.16666666666666666,0.14201183431952663,2023-05-02
Parti québécois,2023,206,Granby,1465,18,13,5,1015,450,0.2777777777777778,0.30716723549488056,2023-05-02
Parti québécois,2023,210,Iberville,762,14,13,1,760,2,0.07142857142857142,0.0026246719160104987,2023-05-02
Parti québécois,2023,212,Saint-Jean,2840,37,30,7,2310,530,0.1891891891891892,0.18661971830985916,2023-05-02
Parti québécois,2023,216,Huntingdon,435,6,5,1,410,25,0.16666666666666666,0.05747126436781609,2023-05-02
Parti québécois,2023,218,Beauharnois,1725,23,18,5,1455,270,0.21739130434782608,0.1565217391304348,2023-05-02
Parti québécois,2023,220,Soulanges,865,16,12,4,615,250,0.25,0.28901734104046245,2023-05-02
Parti québécois,2023,224,Vaudreuil,1568,19,15,4,1248,320,0.21052631578947367,0.20408163265306123,2023-05-02
Parti québécois,2023,226,Châteauguay,710,9,8,1,610,100,0.1111111111111111,0.14084507042253522,2023-05-02
Parti québécois,2023,230,Sanguinet,460,7,6,1,360,100,0.14285714285714285,0.21739130434782608,2023-05-02
Parti québécois,2023,232,La Prairie,1715,21,17,4,1465,250,0.19047619047619047,0.1457725947521866,2023-05-02
Parti québécois,2023,236,La Pinière,1315,19,16,3,1090,225,0.15789473684210525,0.17110266159695817,2023-05-02
Parti québécois,2023,238,Chambly,1385,19,14,5,1070,315,0.2631578947368421,0.22743682310469315,2023-05-02
Parti québécois,2023,240,Vachon,1545,20,15,5,1280,265,0.25,0.1715210355987055,2023-05-02
Parti québécois,2023,244,Laporte,1745,23,19,4,1490,255,0.17391304347826086,0.14613180515759314,2023-05-02
Parti québécois,2023,246,Marie-Victorin,3970,50,46,4,3765,205,0.08,0.05163727959697733,2023-05-02
Parti québécois,2023,250,Taillon,5510,67,59,8,4905,605,0.11940298507462686,0.10980036297640654,2023-05-02
Parti québécois,2023,252,Montarville,4065,49,48,1,3965,100,0.02040816326530612,0.024600246002460024,2023-05-02
Parti québécois,2023,256,Verchères,2843.2,36,32,4,2518.2,325,0.1111111111111111,0.11430782217220034,2023-05-02
Parti québécois,2023,258,Borduas,4190,56,46,10,3825,365,0.17857142857142858,0.08711217183770883,2023-05-02
Parti québécois,2023,260,Saint-Hyacinthe,2960,44,39,5,2725,235,0.11363636363636363,0.07939189189189189,2023-05-02
Parti québécois,2023,264,Richelieu,1500,24,19,5,1290,210,0.20833333333333334,0.14,2023-05-02
Parti québécois,2023,300,Verdun,1945,22,19,3,1645,300,0.13636363636363635,0.15424164524421594,2023-05-02
Parti québécois,2023,304,Marguerite-Bourgeoys,1410,15,14,1,1310,100,0.06666666666666667,0.07092198581560284,2023-05-02
Parti québécois,2023,306,Marquette,477,7,5,2,375,102,0.2857142857142857,0.2138364779874214,2023-05-02
Parti québécois,2023,310,Jacques-Cartier,725,9,7,2,525,200,0.2222222222222222,0.27586206896551724,2023-05-02
Parti québécois,2023,312,Nelligan,345,5,4,1,245,100,0.2,0.2898550724637681,2023-05-02
Parti québécois,2023,316,Robert-Baldwin,300,3,3,0,300,0,0,0,2023-05-02
Parti québécois,2023,318,Saint-Laurent,950,10,9,1,850,100,0.1,0.10526315789473684,2023-05-02
Parti québécois,2023,320,D'Arcy-McGee,225,3,2,1,200,25,0.3333333333333333,0.1111111111111111,2023-05-02
Parti québécois,2023,324,Notre-Dame-de-Grâce,1050,11,11,0,1050,0,0,0,2023-05-02
Parti québécois,2023,326,Saint-Henri-Sainte-Anne,3965,30,25,5,3345,620,0.16666666666666666,0.15636822194199243,2023-05-02
Parti québécois,2023,330,Sainte-Marie-Saint-Jacques,5056.64,60,53,7,4666.64,390,0.11666666666666667,0.0771263131249209,2023-05-02
Parti québécois,2023,332,Westmount-Saint-Louis,710,11,8,3,535,175,0.2727272727272727,0.24647887323943662,2023-05-02
Parti québécois,2023,336,Mont-Royal-Outremont,2700,34,29,5,2325,375,0.14705882352941177,0.1388888888888889,2023-05-02
Parti québécois,2023,338,Acadie,3740,48,42,6,3215,525,0.125,0.14037433155080214,2023-05-02
Parti québécois,2023,340,Maurice-Richard,3335,44,36,8,2735,600,0.18181818181818182,0.17991004497751126,2023-05-02
Parti québécois,2023,344,Laurier-Dorion,2000,22,21,1,1900,100,0.045454545454545456,0.05,2023-05-02
Parti québécois,2023,346,Gouin,3454.99,46,38,8,2974.99,480,0.17391304347826086,0.13892949038926308,2023-05-02
Parti québécois,2023,350,Mercier,3245,39,33,6,2875,370,0.15384615384615385,0.1140215716486903,2023-05-02
Parti québécois,2023,352,Hochelaga-Maisonneuve,1865,24,20,4,1580,285,0.16666666666666666,0.15281501340482573,2023-05-02
Parti québécois,2023,356,Rosemont,3645,46,40,6,3270,375,0.13043478260869565,0.102880658436214,2023-05-02
Parti québécois,2023,358,Viau,865,12,10,2,780,85,0.16666666666666666,0.09826589595375723,2023-05-02
Parti québécois,2023,360,Bourassa-Sauvé,815,11,9,2,665,150,0.18181818181818182,0.18404907975460122,2023-05-02
Parti québécois,2023,364,Jeanne-Mance-Viger,550,6,5,1,450,100,0.16666666666666666,0.18181818181818182,2023-05-02
Parti québécois,2023,366,Anjou-Louis-Riel,2180,30,27,3,2010,170,0.1,0.0779816513761468,2023-05-02
Parti québécois,2023,370,Camille-Laurin,4725,59,54,5,4395,330,0.0847457627118644,0.06984126984126984,2023-05-02
Parti québécois,2023,380,Pointe-aux-Trembles,1414.99,19,18,1,1389.99,25,0.05263157894736842,0.01766796938494265,2023-05-02
Parti québécois,2023,390,LaFontaine,650,9,6,3,425,225,0.3333333333333333,0.34615384615384615,2023-05-02
Parti québécois,2023,454,Laval-des-Rapides,1745,26,22,4,1430,315,0.15384615384615385,0.18051575931232092,2023-05-02
Parti québécois,2023,460,Chomedey,2090,28,25,3,2030,60,0.10714285714285714,0.028708133971291867,2023-05-02
Parti québécois,2023,466,Fabre,1225,17,14,3,1025,200,0.17647058823529413,0.16326530612244897,2023-05-02
Parti québécois,2023,470,Sainte-Rose,2600,34,32,2,2400,200,0.058823529411764705,0.07692307692307693,2023-05-02
Parti québécois,2023,476,Vimont,1240,15,14,1,1140,100,0.06666666666666667,0.08064516129032258,2023-05-02
Parti québécois,2023,482,Mille-Îles,1870,27,25,2,1800,70,0.07407407407407407,0.0374331550802139,2023-05-02
Parti québécois,2023,502,Groulx,2330,26,24,2,2130,200,0.07692307692307693,0.08583690987124463,2023-05-02
Parti québécois,2023,508,Deux-Montagnes,1255,18,14,4,1050,205,0.2222222222222222,0.16334661354581673,2023-05-02
Parti québécois,2023,514,Mirabel,875,14,12,2,695,180,0.14285714285714285,0.2057142857142857,2023-05-02
Parti québécois,2023,520,Argenteuil,1030,14,12,2,910,120,0.14285714285714285,0.11650485436893204,2023-05-02
Parti québécois,2023,526,Saint-Jérôme,3640,46,36,10,3045,595,0.21739130434782608,0.16346153846153846,2023-05-02
Parti québécois,2023,530,Les Plaines,1030,18,16,2,975,55,0.1111111111111111,0.05339805825242718,2023-05-02
Parti québécois,2023,536,Blainville,1074,12,10,2,899,175,0.16666666666666666,0.16294227188081936,2023-05-02
Parti québécois,2023,542,Terrebonne,1365,22,19,3,1265,100,0.13636363636363635,0.07326007326007326,2023-05-02
Parti québécois,2023,548,Masson,1330,18,16,2,1205,125,0.1111111111111111,0.09398496240601503,2023-05-02
Parti québécois,2023,554,L'Assomption,1410,18,15,3,1200,210,0.16666666666666666,0.14893617021276595,2023-05-02
Parti québécois,2023,560,Repentigny,3140.5,40,34,6,2885,255.5,0.15,0.08135647189937908,2023-05-02
Parti québécois,2023,566,Berthier,2915,37,31,6,2495,420,0.16216216216216217,0.14408233276157806,2023-05-02
Parti québécois,2023,570,Joliette,3230,39,31,8,2630,600,0.20512820512820512,0.18575851393188855,2023-05-02
Parti québécois,2023,576,Rousseau,1840,21,17,4,1500,340,0.19047619047619047,0.18478260869565216,2023-05-02
Parti québécois,2023,582,Prévost,1360,17,15,2,1160,200,0.11764705882352941,0.14705882352941177,2023-05-02
Parti québécois,2023,588,Bertrand,2039,26,23,3,1889,150,0.11538461538461539,0.07356547327121138,2023-05-02
Parti québécois,2023,594,Labelle,2085,30,25,5,1725,360,0.16666666666666666,0.17266187050359713,2023-05-02
Parti québécois,2023,602,Hull,3100,38,35,3,2925,175,0.07894736842105263,0.056451612903225805,2023-05-02
Parti québécois,2023,608,Pontiac,1050,13,9,4,730,320,0.3076923076923077,0.3047619047619048,2023-05-02
Parti québécois,2023,614,Gatineau,1900,25,20,5,1580,320,0.2,0.16842105263157894,2023-05-02
Parti québécois,2023,620,Chapleau,1070,13,12,1,970,100,0.07692307692307693,0.09345794392523364,2023-05-02
Parti québécois,2023,626,Papineau,1930,24,19,5,1550,380,0.20833333333333334,0.19689119170984457,2023-05-02
Parti québécois,2023,636,Rouyn-Noranda-Témiscamingue,2340,28,24,4,2150,190,0.14285714285714285,0.0811965811965812,2023-05-02
Parti québécois,2023,642,Abitibi-Ouest,1192,18,17,1,1182,10,0.05555555555555555,0.008389261744966443,2023-05-02
Parti québécois,2023,648,Abitibi-Est,1000,13,8,5,675,325,0.38461538461538464,0.325,2023-05-02
Parti québécois,2023,660,Trois-Rivières,3299,40,31,9,2614,685,0.225,0.2076386783873901,2023-05-02
Parti québécois,2023,666,Maskinongé,1970,25,20,5,1495,475,0.2,0.24111675126903553,2023-05-02
Parti québécois,2023,670,Laviolette-Saint-Maurice,2982,40,36,4,2742,240,0.1,0.08048289738430583,2023-05-02
Parti québécois,2023,676,Champlain,2395,30,30,0,2395,0,0,0,2023-05-02
Parti québécois,2023,702,Jean-Talon,8018,105,92,13,7223,795,0.12380952380952381,0.0991519082065353,2023-05-02
Parti québécois,2023,708,Louis-Hébert,4677,55,52,3,4575,102,0.05454545454545454,0.021808851828094934,2023-05-02
Parti québécois,2023,714,Portneuf,1125,18,16,2,1055,70,0.1111111111111111,0.06222222222222222,2023-05-02
Parti québécois,2023,720,La Peltrie,1125,16,15,1,1075,50,0.0625,0.044444444444444446,2023-05-02
Parti québécois,2023,726,Vanier-Les Rivières,1475,22,16,6,1150,325,0.2727272727272727,0.22033898305084745,2023-05-02
Parti québécois,2023,730,Taschereau,9467,117,98,19,8230,1237,0.1623931623931624,0.13066441322488645,2023-05-02
Parti québécois,2023,736,Jean-Lesage,2715,33,27,6,2420,295,0.18181818181818182,0.10865561694290976,2023-05-02
Parti québécois,2023,742,Montmorency,885,14,12,2,735,150,0.14285714285714285,0.1694915254237288,2023-05-02
Parti québécois,2023,748,Charlesbourg,2088.99,35,33,2,1913.99,175,0.05714285714285714,0.08377254079722737,2023-05-02
Parti québécois,2023,754,Chauveau,1970,24,20,4,1695,275,0.16666666666666666,0.13959390862944163,2023-05-02
Parti québécois,2023,760,Charlevoix-Côte-de-Beaupré,3408,50,47,3,3183,225,0.06,0.06602112676056338,2023-05-02
Parti québécois,2023,802,Beauce-Sud,850,10,9,1,810,40,0.1,0.047058823529411764,2023-05-02
Parti québécois,2023,806,Beauce-Nord,675,12,9,3,450,225,0.25,0.3333333333333333,2023-05-02
Parti québécois,2023,810,Lotbinière-Frontenac,1740,22,17,5,1435,305,0.22727272727272727,0.1752873563218391,2023-05-02
Parti québécois,2023,814,Chutes-de-la-Chaudière,2020,25,20,5,1825,195,0.2,0.09653465346534654,2023-05-02
Parti québécois,2023,818,Lévis,2630,35,29,6,2210,420,0.17142857142857143,0.1596958174904943,2023-05-02
Parti québécois,2023,822,Bellechasse,1550,18,17,1,1450,100,0.05555555555555555,0.06451612903225806,2023-05-02
Parti québécois,2023,826,Côte-du-Sud,1505,21,15,6,1145,360,0.2857142857142857,0.23920265780730898,2023-05-02
Parti québécois,2023,834,Rivière-du-Loup-Témiscouata,1380,20,17,3,1230,150,0.15,0.10869565217391304,2023-05-02
Parti québécois,2023,838,Rimouski,2715,38,29,9,2115,600,0.23684210526315788,0.22099447513812154,2023-05-02
Parti québécois,2023,842,Matane-Matapédia,6355,90,65,25,5040,1315,0.2777777777777778,0.2069236821400472,2023-05-02
Parti québécois,2023,850,Bonaventure,2155,33,30,3,2055,100,0.09090909090909091,0.04640371229698376,2023-05-02
Parti québécois,2023,854,Gaspé,1783.32,24,20,4,1523.32,260,0.16666666666666666,0.14579548258304736,2023-05-02
Parti québécois,2023,858,Îles-de-la-Madeleine,720,8,8,0,720,0,0,0,2023-05-02
Parti québécois,2023,902,Duplessis,1050,13,10,3,830,220,0.23076923076923078,0.20952380952380953,2023-05-02
Parti québécois,2023,906,René-Lévesque,1250,17,14,3,1025,225,0.17647058823529413,0.18,2023-05-02
Parti québécois,2023,914,Dubuc,985,16,12,4,785,200,0.25,0.20304568527918782,2023-05-02
Parti québécois,2023,918,Chicoutimi,2079.98,32,29,3,1934.98,145,0.09375,0.06971220877123818,2023-05-02
Parti québécois,2023,922,Jonquière,1415,21,17,4,1140,275,0.19047619047619047,0.19434628975265017,2023-05-02
Parti québécois,2023,926,Lac-Saint-Jean,995,16,12,4,845,150,0.25,0.1507537688442211,2023-05-02
Parti québécois,2023,930,Roberval,1104.99,19,18,1,1094.99,10,0.05263157894736842,0.009049855654802305,2023-05-02
Parti québécois,2023,938,Ungava,190,5,4,1,165,25,0.2,0.13157894736842105,2023-05-02
Québec solidaire,2023,104,Mégantic,600,8,7,1,575,25,0.125,0.041666666666666664,2023-05-02
Québec solidaire,2023,110,Saint-François,938.32,14,11,3,875,63.32,0.21428571428571427,0.06748230880722994,2023-05-02
Québec solidaire,2023,116,Sherbrooke,2241.65,25,22,3,1941.65,300,0.12,0.13382999130105055,2023-05-02
Québec solidaire,2023,120,Orford,1100,15,10,5,750,350,0.3333333333333333,0.3181818181818182,2023-05-02
Québec solidaire,2023,126,Johnson,425,5,4,1,325,100,0.2,0.23529411764705882,2023-05-02
Québec solidaire,2023,132,Richmond,1104.97,15,13,2,979.97,125,0.13333333333333333,0.11312524321927292,2023-05-02
Québec solidaire,2023,138,Drummond-Bois-Francs,191.63,4,4,0,191.63,0,0,0,2023-05-02
Québec solidaire,2023,144,Arthabaska,616.63,9,9,0,616.63,0,0,0,2023-05-02
Québec solidaire,2023,150,Nicolet-Bécancour,150,3,2,1,125,25,0.3333333333333333,0.16666666666666666,2023-05-02
Québec solidaire,2023,204,Brome-Missisquoi,1033.29,14,13,1,933.29,100,0.07142857142857142,0.09677825199121254,2023-05-02
Québec solidaire,2023,206,Granby,366.31,6,4,2,258.31,108,0.3333333333333333,0.2948322459119325,2023-05-02
Québec solidaire,2023,210,Iberville,444.99,6,5,1,344.99,100,0.16666666666666666,0.2247241511045192,2023-05-02
Québec solidaire,2023,212,Saint-Jean,400,4,4,0,400,0,0,0,2023-05-02
Québec solidaire,2023,216,Huntingdon,249.99,4,3,1,224.99,25,0.25,0.10000400016000639,2023-05-02
Québec solidaire,2023,218,Beauharnois,199.96,4,4,0,199.96,0,0,0,2023-05-02
Québec solidaire,2023,220,Soulanges,125,2,2,0,125,0,0,0,2023-05-02
Québec solidaire,2023,224,Vaudreuil,75,1,1,0,75,0,0,0,2023-05-02
Québec solidaire,2023,226,Châteauguay,325,4,4,0,325,0,0,0,2023-05-02
Québec solidaire,2023,230,Sanguinet,124.99,2,2,0,124.99,0,0,0,2023-05-02
Québec solidaire,2023,236,La Pinière,130,2,2,0,130,0,0,0,2023-05-02
Québec solidaire,2023,238,Chambly,155,4,2,2,120,35,0.5,0.22580645161290322,2023-05-02
Québec solidaire,2023,240,Vachon,374,5,5,0,374,0,0,0,2023-05-02
Québec solidaire,2023,244,Laporte,624.98,9,9,0,624.98,0,0,0,2023-05-02
Québec solidaire,2023,246,Marie-Victorin,1056.6,17,17,0,1056.6,0,0,0,2023-05-02
Québec solidaire,2023,250,Taillon,1191.61,17,16,1,1141.61,50,0.058823529411764705,0.04196003726051309,2023-05-02
Québec solidaire,2023,252,Montarville,284.99,5,4,1,234.99,50,0.2,0.17544475244745428,2023-05-02
Québec solidaire,2023,256,Verchères,683.32,8,7,1,633.32,50,0.125,0.07317215945676989,2023-05-02
Québec solidaire,2023,258,Borduas,874.99,11,10,1,849.99,25,0.09090909090909091,0.028571755105772638,2023-05-02
Québec solidaire,2023,260,Saint-Hyacinthe,600,6,6,0,600,0,0,0,2023-05-02
Québec solidaire,2023,264,Richelieu,33.32,1,1,0,33.32,0,0,0,2023-05-02
Québec solidaire,2023,300,Verdun,2494.96,31,28,3,2344.96,150,0.0967741935483871,0.060121204347965494,2023-05-02
Québec solidaire,2023,304,Marguerite-Bourgeoys,450,5,4,1,350,100,0.2,0.2222222222222222,2023-05-02
Québec solidaire,2023,306,Marquette,200,2,2,0,200,0,0,0,2023-05-02
Québec solidaire,2023,310,Jacques-Cartier,10,1,1,0,10,0,0,0,2023-05-02
Québec solidaire,2023,312,Nelligan,50,1,1,0,50,0,0,0,2023-05-02
Québec solidaire,2023,318,Saint-Laurent,220,3,2,1,120,100,0.3333333333333333,0.45454545454545453,2023-05-02
Québec solidaire,2023,320,D'Arcy-McGee,120,2,2,0,120,0,0,0,2023-05-02
Québec solidaire,2023,324,Notre-Dame-de-Grâce,269.99,7,3,4,94.99,175,0.5714285714285714,0.6481721545242416,2023-05-02
Québec solidaire,2023,326,Saint-Henri-Sainte-Anne,3699.99,32,24,8,2949.99,750,0.25,0.2027032505493258,2023-05-02
Québec solidaire,2023,330,Sainte-Marie-Saint-Jacques,3433.23,46,42,4,3108.23,325,0.08695652173913043,0.09466304325664171,2023-05-02
Québec solidaire,2023,332,Westmount-Saint-Louis,725,8,4,4,400,325,0.5,0.4482758620689655,2023-05-02
Québec solidaire,2023,336,Mont-Royal-Outremont,1044.99,13,12,1,944.99,100,0.07692307692307693,0.09569469564302051,2023-05-02
Québec solidaire,2023,338,Acadie,698.32,10,9,1,673.32,25,0.1,0.035800206209187765,2023-05-02
Québec solidaire,2023,340,Maurice-Richard,3163.29,38,34,4,2773.29,390,0.10526315789473684,0.12328936012822093,2023-05-02
Québec solidaire,2023,344,Laurier-Dorion,3163.25,50,41,9,2743.25,420,0.18,0.132774836007271,2023-05-02
Québec solidaire,2023,346,Gouin,3772.98,54,48,6,3297.98,475,0.1111111111111111,0.1258951809975139,2023-05-02
Québec solidaire,2023,350,Mercier,3584.55,48,40,8,2859.55,725,0.16666666666666666,0.2022569081195687,2023-05-02
Québec solidaire,2023,352,Hochelaga-Maisonneuve,2715.54,43,38,5,2490.54,225,0.11627906976744186,0.08285644844119401,2023-05-02
Québec solidaire,2023,356,Rosemont,2836.03,39,32,7,2276.03,560,0.1794871794871795,0.19745912419826306,2023-05-02
Québec solidaire,2023,358,Viau,944.99,11,11,0,944.99,0,0,0,2023-05-02
Québec solidaire,2023,360,Bourassa-Sauvé,495,5,5,0,495,0,0,0,2023-05-02
Québec solidaire,2023,364,Jeanne-Mance-Viger,24.99,1,1,0,24.99,0,0,0,2023-05-02
Québec solidaire,2023,366,Anjou-Louis-Riel,574.99,8,7,1,474.99,100,0.125,0.17391606810553226,2023-05-02
Québec solidaire,2023,370,Camille-Laurin,1133.32,12,12,0,1133.32,0,0,0,2023-05-02
Québec solidaire,2023,380,Pointe-aux-Trembles,250,3,3,0,250,0,0,0,2023-05-02
Québec solidaire,2023,390,LaFontaine,20,1,1,0,20,0,0,0,2023-05-02
Québec solidaire,2023,454,Laval-des-Rapides,458.32,9,9,0,458.32,0,0,0,2023-05-02
Québec solidaire,2023,460,Chomedey,432,5,3,2,232,200,0.4,0.46296296296296297,2023-05-02
Québec solidaire,2023,466,Fabre,100,1,1,0,100,0,0,0,2023-05-02
Québec solidaire,2023,470,Sainte-Rose,55,2,1,1,30,25,0.5,0.45454545454545453,2023-05-02
Québec solidaire,2023,476,Vimont,400,4,3,1,300,100,0.25,0.25,2023-05-02
Québec solidaire,2023,482,Mille-Îles,233.32,3,3,0,233.32,0,0,0,2023-05-02
Québec solidaire,2023,502,Groulx,320,4,4,0,320,0,0,0,2023-05-02
Québec solidaire,2023,508,Deux-Montagnes,274.99,4,3,1,174.99,100,0.25,0.36364958725771845,2023-05-02
Québec solidaire,2023,514,Mirabel,125,2,2,0,125,0,0,0,2023-05-02
Québec solidaire,2023,520,Argenteuil,274,4,4,0,274,0,0,0,2023-05-02
Québec solidaire,2023,526,Saint-Jérôme,475,6,6,0,475,0,0,0,2023-05-02
Québec solidaire,2023,530,Les Plaines,100,1,0,1,0,100,1,1,2023-05-02
Québec solidaire,2023,536,Blainville,449.99,6,3,3,224.99,225,0.5,0.5000111113580301,2023-05-02
Québec solidaire,2023,542,Terrebonne,182,3,2,1,132,50,0.3333333333333333,0.27472527472527475,2023-05-02
Québec solidaire,2023,548,Masson,177,4,2,2,150,27,0.5,0.15254237288135594,2023-05-02
Québec solidaire,2023,554,L'Assomption,341.63,6,5,1,241.63,100,0.16666666666666666,0.29271434007552033,2023-05-02
Québec solidaire,2023,560,Repentigny,163.32,3,1,2,33.32,130,0.6666666666666666,0.795983345579231,2023-05-02
Québec solidaire,2023,566,Berthier,519.98,10,10,0,519.98,0,0,0,2023-05-02
Québec solidaire,2023,570,Joliette,384.64,8,8,0,384.64,0,0,0,2023-05-02
Québec solidaire,2023,576,Rousseau,54.989999999999995,2,1,1,24.99,30,0.5,0.5455537370430988,2023-05-02
Québec solidaire,2023,582,Prévost,85,1,0,1,0,85,1,1,2023-05-02
Québec solidaire,2023,588,Bertrand,858.31,12,7,5,498.31,360,0.4166666666666667,0.4194288776782282,2023-05-02
Québec solidaire,2023,594,Labelle,394.95,8,8,0,394.95,0,0,0,2023-05-02
Québec solidaire,2023,602,Hull,1332.07,16,14,2,1182.07,150,0.125,0.1126066948433641,2023-05-02
Québec solidaire,2023,608,Pontiac,808.31,10,10,0,808.31,0,0,0,2023-05-02
Québec solidaire,2023,614,Gatineau,200,2,2,0,200,0,0,0,2023-05-02
Québec solidaire,2023,620,Chapleau,83.32,2,2,0,83.32,0,0,0,2023-05-02
Québec solidaire,2023,626,Papineau,358.29,8,8,0,358.29,0,0,0,2023-05-02
Québec solidaire,2023,636,Rouyn-Noranda-Témiscamingue,1521.62,21,19,2,1466.62,55,0.09523809523809523,0.03614568683376927,2023-05-02
Québec solidaire,2023,642,Abitibi-Ouest,250,3,3,0,250,0,0,0,2023-05-02
Québec solidaire,2023,648,Abitibi-Est,200,2,2,0,200,0,0,0,2023-05-02
Québec solidaire,2023,660,Trois-Rivières,1063.27,18,17,1,1053.27,10,0.05555555555555555,0.009404948884102815,2023-05-02
Québec solidaire,2023,666,Maskinongé,566.64,7,6,1,466.64,100,0.14285714285714285,0.17647889312438234,2023-05-02
Québec solidaire,2023,670,Laviolette-Saint-Maurice,158.32,3,3,0,158.32,0,0,0,2023-05-02
Québec solidaire,2023,676,Champlain,438.3,8,7,1,338.3,100,0.125,0.22815423226100845,2023-05-02
Québec solidaire,2023,702,Jean-Talon,922,12,11,1,872,50,0.08333333333333333,0.05422993492407809,2023-05-02
Québec solidaire,2023,708,Louis-Hébert,759.99,10,7,3,539.99,220,0.3,0.28947749312490956,2023-05-02
Québec solidaire,2023,714,Portneuf,300,3,3,0,300,0,0,0,2023-05-02
Québec solidaire,2023,720,La Peltrie,158.32,3,3,0,158.32,0,0,0,2023-05-02
Québec solidaire,2023,726,Vanier-Les Rivières,531.66,7,5,2,331.66,200,0.2857142857142857,0.3761802655832675,2023-05-02
Québec solidaire,2023,730,Taschereau,4302.02,63,52,11,3544.52,757.5,0.1746031746031746,0.1760800740117433,2023-05-02
Québec solidaire,2023,736,Jean-Lesage,2589.83,38,33,5,2393.27,196.56,0.13157894736842105,0.07589687353996208,2023-05-02
Québec solidaire,2023,742,Montmorency,149.98,4,4,0,149.98,0,0,0,2023-05-02
Québec solidaire,2023,748,Charlesbourg,644,10,7,3,419,225,0.3,0.34937888198757766,2023-05-02
Québec solidaire,2023,760,Charlevoix-Côte-de-Beaupré,283.31,7,6,1,258.31,25,0.14285714285714285,0.08824256115209488,2023-05-02
Québec solidaire,2023,802,Beauce-Sud,225,3,3,0,225,0,0,0,2023-05-02
Québec solidaire,2023,806,Beauce-Nord,24.99,1,1,0,24.99,0,0,0,2023-05-02
Québec solidaire,2023,810,Lotbinière-Frontenac,549.99,7,5,2,424.99,125,0.2857142857142857,0.22727685957926508,2023-05-02
Québec solidaire,2023,814,Chutes-de-la-Chaudière,125,2,1,1,100,25,0.5,0.2,2023-05-02
Québec solidaire,2023,818,Lévis,483.32,7,7,0,483.32,0,0,0,2023-05-02
Québec solidaire,2023,826,Côte-du-Sud,249.98,4,4,0,249.98,0,0,0,2023-05-02
Québec solidaire,2023,834,Rivière-du-Loup-Témiscouata,349.98,7,6,1,249.98,100,0.14285714285714285,0.2857306131778959,2023-05-02
Québec solidaire,2023,838,Rimouski,999.98,13,10,3,749.98,250,0.23076923076923078,0.250005000100002,2023-05-02
Québec solidaire,2023,842,Matane-Matapédia,324.99,4,3,1,224.99,100,0.25,0.30770177543924426,2023-05-02
Québec solidaire,2023,850,Bonaventure,390,6,6,0,390,0,0,0,2023-05-02
Québec solidaire,2023,854,Gaspé,716.62,13,10,3,491.62,225,0.23076923076923078,0.31397393318634703,2023-05-02
Québec solidaire,2023,858,Îles-de-la-Madeleine,24.99,1,1,0,24.99,0,0,0,2023-05-02
Québec solidaire,2023,902,Duplessis,199.99,4,2,2,124.99,75,0.5,0.3750187509375469,2023-05-02
Québec solidaire,2023,914,Dubuc,250,3,2,1,200,50,0.3333333333333333,0.2,2023-05-02
Québec solidaire,2023,918,Chicoutimi,666.63,10,10,0,666.63,0,0,0,2023-05-02
Québec solidaire,2023,926,Lac-Saint-Jean,273.31,5,5,0,273.31,0,0,0,2023-05-02
Québec solidaire,2023,930,Roberval,264.99,6,5,1,173.32,91.67,0.16666666666666666,0.3459375825502849,2023-05-02
Québec solidaire,2023,938,Ungava,100,1,0,1,0,100,1,1,2023-05-02
