entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,104,Mégantic,4485,51,46,5,4130,355,0.09803921568627451,0.07915273132664437,2023-08-06
Coalition avenir Québec,2023,110,Saint-François,2230,26,25,1,2130,100,0.038461538461538464,0.04484304932735426,2023-08-06
Coalition avenir Québec,2023,116,Sherbrooke,2095,25,22,3,1875,220,0.12,0.10501193317422435,2023-08-06
Coalition avenir Québec,2023,120,Orford,2830,32,27,5,2575,255,0.15625,0.09010600706713781,2023-08-06
Coalition avenir Québec,2023,126,Johnson,1815,23,18,5,1460,355,0.21739130434782608,0.19559228650137742,2023-08-06
Coalition avenir Québec,2023,132,Richmond,2460,28,26,2,2400,60,0.07142857142857142,0.024390243902439025,2023-08-06
Coalition avenir Québec,2023,138,Drummond-Bois-Francs,1930,23,22,1,1830,100,0.043478260869565216,0.05181347150259067,2023-08-06
Coalition avenir Québec,2023,144,Arthabaska,5865,65,58,7,5315,550,0.1076923076923077,0.0937766410912191,2023-08-06
Coalition avenir Québec,2023,150,Nicolet-Bécancour,4875,52,43,9,3975,900,0.17307692307692307,0.18461538461538463,2023-08-06
Coalition avenir Québec,2023,204,Brome-Missisquoi,5800,68,57,11,4870,930,0.16176470588235295,0.16034482758620688,2023-08-06
Coalition avenir Québec,2023,206,Granby,6262,73,61,12,5365,897,0.1643835616438356,0.14324496965825614,2023-08-06
Coalition avenir Québec,2023,210,Iberville,5660,90,44,46,3915,1745,0.5111111111111111,0.3083038869257951,2023-08-06
Coalition avenir Québec,2023,212,Saint-Jean,5765,68,46,22,4175,1590,0.3235294117647059,0.27580225498699046,2023-08-06
Coalition avenir Québec,2023,216,Huntingdon,2765,33,23,10,1995,770,0.30303030303030304,0.27848101265822783,2023-08-06
Coalition avenir Québec,2023,218,Beauharnois,8417,92,66,26,6400,2017,0.2826086956521739,0.23963407389806343,2023-08-06
Coalition avenir Québec,2023,220,Soulanges,4600,49,31,18,3100,1500,0.3673469387755102,0.32608695652173914,2023-08-06
Coalition avenir Québec,2023,224,Vaudreuil,1815,22,15,7,1375,440,0.3181818181818182,0.24242424242424243,2023-08-06
Coalition avenir Québec,2023,226,Châteauguay,4210,56,32,24,2470,1740,0.42857142857142855,0.41330166270783847,2023-08-06
Coalition avenir Québec,2023,230,Sanguinet,1715,20,16,4,1455,260,0.2,0.15160349854227406,2023-08-06
Coalition avenir Québec,2023,232,La Prairie,4925,52,34,18,3125,1800,0.34615384615384615,0.36548223350253806,2023-08-06
Coalition avenir Québec,2023,236,La Pinière,2185,25,11,14,1100,1085,0.56,0.4965675057208238,2023-08-06
Coalition avenir Québec,2023,238,Chambly,4110,50,30,20,2785,1325,0.4,0.3223844282238443,2023-08-06
Coalition avenir Québec,2023,240,Vachon,2440,29,18,11,1565,875,0.3793103448275862,0.35860655737704916,2023-08-06
Coalition avenir Québec,2023,244,Laporte,3425,37,26,11,2325,1100,0.2972972972972973,0.32116788321167883,2023-08-06
Coalition avenir Québec,2023,246,Marie-Victorin,3015,36,24,12,1890,1125,0.3333333333333333,0.373134328358209,2023-08-06
Coalition avenir Québec,2023,250,Taillon,3495,39,28,11,2475,1020,0.28205128205128205,0.2918454935622318,2023-08-06
Coalition avenir Québec,2023,252,Montarville,5460,58,44,14,4110,1350,0.2413793103448276,0.24725274725274726,2023-08-06
Coalition avenir Québec,2023,256,Verchères,5060,61,43,18,3945,1115,0.29508196721311475,0.22035573122529645,2023-08-06
Coalition avenir Québec,2023,258,Borduas,5165,56,44,12,4180,985,0.21428571428571427,0.19070667957405615,2023-08-06
Coalition avenir Québec,2023,260,Saint-Hyacinthe,2140,23,22,1,2120,20,0.043478260869565216,0.009345794392523364,2023-08-06
Coalition avenir Québec,2023,264,Richelieu,3540,42,39,3,3315,225,0.07142857142857142,0.0635593220338983,2023-08-06
Coalition avenir Québec,2023,300,Verdun,4085,45,27,18,2535,1550,0.4,0.379436964504284,2023-08-06
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,850,11,7,4,650,200,0.36363636363636365,0.23529411764705882,2023-08-06
Coalition avenir Québec,2023,306,Marquette,1325,14,9,5,900,425,0.35714285714285715,0.32075471698113206,2023-08-06
Coalition avenir Québec,2023,310,Jacques-Cartier,525,7,5,2,420,105,0.2857142857142857,0.2,2023-08-06
Coalition avenir Québec,2023,312,Nelligan,785,12,10,2,585,200,0.16666666666666666,0.25477707006369427,2023-08-06
Coalition avenir Québec,2023,316,Robert-Baldwin,700,8,4,4,300,400,0.5,0.5714285714285714,2023-08-06
Coalition avenir Québec,2023,318,Saint-Laurent,1855,20,12,8,1055,800,0.4,0.431266846361186,2023-08-06
Coalition avenir Québec,2023,320,D'Arcy-McGee,1040,11,6,5,540,500,0.45454545454545453,0.4807692307692308,2023-08-06
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,1140,13,8,5,800,340,0.38461538461538464,0.2982456140350877,2023-08-06
Coalition avenir Québec,2023,326,Saint-Henri-Sainte-Anne,3135,31,23,8,2500,635,0.25806451612903225,0.2025518341307815,2023-08-06
Coalition avenir Québec,2023,330,Sainte-Marie-Saint-Jacques,1830,21,14,7,1205,625,0.3333333333333333,0.34153005464480873,2023-08-06
Coalition avenir Québec,2023,332,Westmount-Saint-Louis,3400,34,22,12,2200,1200,0.35294117647058826,0.35294117647058826,2023-08-06
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,5100,53,41,12,3900,1200,0.22641509433962265,0.23529411764705882,2023-08-06
Coalition avenir Québec,2023,338,Acadie,1000,10,6,4,600,400,0.4,0.4,2023-08-06
Coalition avenir Québec,2023,340,Maurice-Richard,2325,24,18,6,1800,525,0.25,0.22580645161290322,2023-08-06
Coalition avenir Québec,2023,344,Laurier-Dorion,925,10,7,3,700,225,0.3,0.24324324324324326,2023-08-06
Coalition avenir Québec,2023,346,Gouin,1635,19,14,5,1135,500,0.2631578947368421,0.3058103975535168,2023-08-06
Coalition avenir Québec,2023,350,Mercier,1350,14,11,3,1050,300,0.21428571428571427,0.2222222222222222,2023-08-06
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,2050,21,15,6,1450,600,0.2857142857142857,0.2926829268292683,2023-08-06
Coalition avenir Québec,2023,356,Rosemont,2130,24,15,9,1385,745,0.375,0.34976525821596244,2023-08-06
