entite_politique,annee_financiere,co_circ,nm_circ,montant_cumulatif,donateurs,anciens_donateurs,nouveaux_donateurs,cumulatif_anciens,cumulatif_nouveaux,pct_nouveaux_donateurs,pct_cumulatif_nouveaux,date_cumulatif
Coalition avenir Québec,2023,256,Verchères,4435,54,37,17,3345,1090,0.3148148148148148,0.24577226606538896,2023-06-20
Coalition avenir Québec,2023,258,Borduas,4465,49,38,11,3580,885,0.22448979591836735,0.19820828667413215,2023-06-20
Coalition avenir Québec,2023,260,Saint-Hyacinthe,1440,16,15,1,1420,20,0.0625,0.013888888888888888,2023-06-20
Coalition avenir Québec,2023,264,Richelieu,2740,34,31,3,2515,225,0.08823529411764706,0.08211678832116788,2023-06-20
Coalition avenir Québec,2023,300,Verdun,3735,42,24,18,2185,1550,0.42857142857142855,0.4149933065595716,2023-06-20
Coalition avenir Québec,2023,304,Marguerite-Bourgeoys,775,10,7,3,650,125,0.3,0.16129032258064516,2023-06-20
Coalition avenir Québec,2023,306,Marquette,1125,12,8,4,800,325,0.3333333333333333,0.28888888888888886,2023-06-20
Coalition avenir Québec,2023,310,Jacques-Cartier,420,5,4,1,320,100,0.2,0.23809523809523808,2023-06-20
Coalition avenir Québec,2023,312,Nelligan,685,11,9,2,485,200,0.18181818181818182,0.291970802919708,2023-06-20
Coalition avenir Québec,2023,316,Robert-Baldwin,550,6,2,4,150,400,0.6666666666666666,0.7272727272727273,2023-06-20
Coalition avenir Québec,2023,318,Saint-Laurent,1625,17,9,8,825,800,0.47058823529411764,0.49230769230769234,2023-06-20
Coalition avenir Québec,2023,320,D'Arcy-McGee,640,7,6,1,540,100,0.14285714285714285,0.15625,2023-06-20
Coalition avenir Québec,2023,324,Notre-Dame-de-Grâce,940,11,6,5,600,340,0.45454545454545453,0.3617021276595745,2023-06-20
Coalition avenir Québec,2023,326,Saint-Henri-Sainte-Anne,3025,29,23,6,2500,525,0.20689655172413793,0.17355371900826447,2023-06-20
Coalition avenir Québec,2023,330,Sainte-Marie-Saint-Jacques,1630,19,12,7,1005,625,0.3684210526315789,0.3834355828220859,2023-06-20
Coalition avenir Québec,2023,332,Westmount-Saint-Louis,3200,32,20,12,2000,1200,0.375,0.375,2023-06-20
Coalition avenir Québec,2023,336,Mont-Royal-Outremont,4550,47,36,11,3450,1100,0.23404255319148937,0.24175824175824176,2023-06-20
Coalition avenir Québec,2023,338,Acadie,800,8,5,3,500,300,0.375,0.375,2023-06-20
Coalition avenir Québec,2023,340,Maurice-Richard,2225,23,17,6,1700,525,0.2608695652173913,0.23595505617977527,2023-06-20
Coalition avenir Québec,2023,344,Laurier-Dorion,900,9,7,2,700,200,0.2222222222222222,0.2222222222222222,2023-06-20
Coalition avenir Québec,2023,346,Gouin,1635,19,14,5,1135,500,0.2631578947368421,0.3058103975535168,2023-06-20
Coalition avenir Québec,2023,350,Mercier,1350,14,11,3,1050,300,0.21428571428571427,0.2222222222222222,2023-06-20
Coalition avenir Québec,2023,352,Hochelaga-Maisonneuve,1950,20,14,6,1350,600,0.3,0.3076923076923077,2023-06-20
Coalition avenir Québec,2023,356,Rosemont,1930,22,14,8,1285,645,0.36363636363636365,0.33419689119170987,2023-06-20
Coalition avenir Québec,2023,358,Viau,450,5,2,3,150,300,0.6,0.6666666666666666,2023-06-20
Coalition avenir Québec,2023,360,Bourassa-Sauvé,265,4,1,3,15,250,0.75,0.9433962264150944,2023-06-20
Coalition avenir Québec,2023,364,Jeanne-Mance-Viger,100,1,1,0,100,0,0,0,2023-06-20
Coalition avenir Québec,2023,366,Anjou-Louis-Riel,3775,43,25,18,2300,1475,0.4186046511627907,0.39072847682119205,2023-06-20
Coalition avenir Québec,2023,370,Camille-Laurin,1900,22,16,6,1350,550,0.2727272727272727,0.2894736842105263,2023-06-20
Coalition avenir Québec,2023,380,Pointe-aux-Trembles,4620,50,36,14,3295,1325,0.28,0.28679653679653677,2023-06-20
Coalition avenir Québec,2023,390,LaFontaine,605,7,5,2,405,200,0.2857142857142857,0.3305785123966942,2023-06-20
Coalition avenir Québec,2023,454,Laval-des-Rapides,1605,19,12,7,1150,455,0.3684210526315789,0.2834890965732087,2023-06-20
Coalition avenir Québec,2023,460,Chomedey,1330,16,13,3,1125,205,0.1875,0.15413533834586465,2023-06-20
Coalition avenir Québec,2023,466,Fabre,1625,19,18,1,1525,100,0.05263157894736842,0.06153846153846154,2023-06-20
Coalition avenir Québec,2023,470,Sainte-Rose,1677,20,14,6,1225,452,0.3,0.2695289206917114,2023-06-20
Coalition avenir Québec,2023,476,Vimont,1085,17,12,5,790,295,0.29411764705882354,0.271889400921659,2023-06-20
Coalition avenir Québec,2023,482,Mille-Îles,1775,22,14,8,1275,500,0.36363636363636365,0.28169014084507044,2023-06-20
Coalition avenir Québec,2023,502,Groulx,2910,32,26,6,2460,450,0.1875,0.15463917525773196,2023-06-20
Coalition avenir Québec,2023,508,Deux-Montagnes,2980,34,27,7,2445,535,0.20588235294117646,0.17953020134228187,2023-06-20
Coalition avenir Québec,2023,514,Mirabel,2590,31,25,6,2070,520,0.1935483870967742,0.20077220077220076,2023-06-20
Coalition avenir Québec,2023,520,Argenteuil,2460,32,23,9,1810,650,0.28125,0.26422764227642276,2023-06-20
Coalition avenir Québec,2023,526,Saint-Jérôme,2490,28,19,9,1590,900,0.32142857142857145,0.3614457831325301,2023-06-20
Coalition avenir Québec,2023,530,Les Plaines,2865,34,28,6,2515,350,0.17647058823529413,0.12216404886561955,2023-06-20
Coalition avenir Québec,2023,536,Blainville,8450,87,62,25,6025,2425,0.28735632183908044,0.2869822485207101,2023-06-20
Coalition avenir Québec,2023,542,Terrebonne,6605,73,46,27,4055,2550,0.3698630136986301,0.38607115821347465,2023-06-20
Coalition avenir Québec,2023,548,Masson,6410,70,55,15,5110,1300,0.21428571428571427,0.20280811232449297,2023-06-20
Coalition avenir Québec,2023,554,L'Assomption,3890,46,41,5,3390,500,0.10869565217391304,0.12853470437017994,2023-06-20
Coalition avenir Québec,2023,560,Repentigny,7335,85,68,17,5955,1380,0.2,0.18813905930470348,2023-06-20
Coalition avenir Québec,2023,566,Berthier,2105,26,24,2,1995,110,0.07692307692307693,0.052256532066508314,2023-06-20
Coalition avenir Québec,2023,570,Joliette,1825,20,19,1,1800,25,0.05,0.0136986301369863,2023-06-20
Coalition avenir Québec,2023,576,Rousseau,2430,33,25,8,1755,675,0.24242424242424243,0.2777777777777778,2023-06-20
Coalition avenir Québec,2023,582,Prévost,6015,63,42,21,3985,2030,0.3333333333333333,0.33748960931005817,2023-06-20
Coalition avenir Québec,2023,588,Bertrand,4195,51,33,18,2865,1330,0.35294117647058826,0.3170441001191895,2023-06-20
Coalition avenir Québec,2023,594,Labelle,4290,51,40,11,3515,775,0.21568627450980393,0.18065268065268064,2023-06-20
Coalition avenir Québec,2023,602,Hull,5925,60,33,27,3225,2700,0.45,0.45569620253164556,2023-06-20
Coalition avenir Québec,2023,608,Pontiac,3555,39,30,9,2730,825,0.23076923076923078,0.2320675105485232,2023-06-20
Coalition avenir Québec,2023,614,Gatineau,5505,62,34,28,2785,2720,0.45161290322580644,0.4940962761126249,2023-06-20
Coalition avenir Québec,2023,620,Chapleau,5535,59,44,15,4095,1440,0.2542372881355932,0.2601626016260163,2023-06-20
Coalition avenir Québec,2023,626,Papineau,5445,59,35,24,3105,2340,0.4067796610169492,0.4297520661157025,2023-06-20
Coalition avenir Québec,2023,636,Rouyn-Noranda-Témiscamingue,680,8,7,1,650,30,0.125,0.04411764705882353,2023-06-20
Coalition avenir Québec,2023,642,Abitibi-Ouest,1245,16,14,2,1125,120,0.125,0.0963855421686747,2023-06-20
Coalition avenir Québec,2023,648,Abitibi-Est,380,6,5,1,375,5,0.16666666666666666,0.013157894736842105,2023-06-20
Coalition avenir Québec,2023,660,Trois-Rivières,6569,75,51,24,4490,2079,0.32,0.31648652762977625,2023-06-20
Coalition avenir Québec,2023,666,Maskinongé,4747,72,44,28,2975,1772,0.3888888888888889,0.3732883926690541,2023-06-20
Coalition avenir Québec,2023,670,Laviolette-Saint-Maurice,1835,24,16,8,1330,505,0.3333333333333333,0.27520435967302453,2023-06-20
Coalition avenir Québec,2023,676,Champlain,7900,89,50,39,4255,3645,0.43820224719101125,0.46139240506329116,2023-06-20
Coalition avenir Québec,2023,702,Jean-Talon,6187,70,49,21,4285,1902,0.3,0.30741878131566186,2023-06-20
Coalition avenir Québec,2023,708,Louis-Hébert,6705,72,44,28,4055,2650,0.3888888888888889,0.395227442207308,2023-06-20
Coalition avenir Québec,2023,714,Portneuf,4155,52,47,5,3810,345,0.09615384615384616,0.08303249097472924,2023-06-20
Coalition avenir Québec,2023,720,La Peltrie,3850,42,27,15,2440,1410,0.35714285714285715,0.36623376623376624,2023-06-20
Coalition avenir Québec,2023,726,Vanier-Les Rivières,2580,30,21,9,1730,850,0.3,0.32945736434108525,2023-06-20
Coalition avenir Québec,2023,730,Taschereau,6221,64,51,13,4970,1251,0.203125,0.20109307185339978,2023-06-20
Coalition avenir Québec,2023,736,Jean-Lesage,2100,22,16,6,1550,550,0.2727272727272727,0.2619047619047619,2023-06-20
Coalition avenir Québec,2023,742,Montmorency,3897,43,26,17,2440,1457,0.3953488372093023,0.37387734154477803,2023-06-20
Coalition avenir Québec,2023,748,Charlesbourg,3130,35,28,7,2505,625,0.2,0.19968051118210864,2023-06-20
Coalition avenir Québec,2023,754,Chauveau,2680,35,26,9,1875,805,0.2571428571428571,0.3003731343283582,2023-06-20
Coalition avenir Québec,2023,760,Charlevoix-Côte-de-Beaupré,3940,43,32,11,2840,1100,0.2558139534883721,0.27918781725888325,2023-06-20
Coalition avenir Québec,2023,802,Beauce-Sud,7620,81,49,32,4535,3085,0.3950617283950617,0.4048556430446194,2023-06-20
Coalition avenir Québec,2023,806,Beauce-Nord,3550,40,31,9,2820,730,0.225,0.2056338028169014,2023-06-20
Coalition avenir Québec,2023,810,Lotbinière-Frontenac,3300,37,24,13,2075,1225,0.35135135135135137,0.3712121212121212,2023-06-20
Coalition avenir Québec,2023,814,Chutes-de-la-Chaudière,2865,33,23,10,2200,665,0.30303030303030304,0.23211169284467714,2023-06-20
Coalition avenir Québec,2023,818,Lévis,2235,27,19,8,1590,645,0.2962962962962963,0.28859060402684567,2023-06-20
Coalition avenir Québec,2023,822,Bellechasse,1165,16,15,1,1145,20,0.0625,0.017167381974248927,2023-06-20
Coalition avenir Québec,2023,826,Côte-du-Sud,2315,28,21,7,1870,445,0.25,0.19222462203023757,2023-06-20
Coalition avenir Québec,2023,834,Rivière-du-Loup-Témiscouata,6872,77,69,8,6260,612,0.1038961038961039,0.0890570430733411,2023-06-20
Coalition avenir Québec,2023,838,Rimouski,595,8,5,3,375,220,0.375,0.3697478991596639,2023-06-20
Coalition avenir Québec,2023,842,Matane-Matapédia,165,6,5,1,155,10,0.16666666666666666,0.06060606060606061,2023-06-20
Coalition avenir Québec,2023,850,Bonaventure,840,10,9,1,740,100,0.1,0.11904761904761904,2023-06-20
Coalition avenir Québec,2023,854,Gaspé,600,8,7,1,575,25,0.125,0.041666666666666664,2023-06-20
Coalition avenir Québec,2023,858,Îles-de-la-Madeleine,350,6,6,0,350,0,0,0,2023-06-20
Coalition avenir Québec,2023,902,Duplessis,325,4,4,0,325,0,0,0,2023-06-20
Coalition avenir Québec,2023,906,René-Lévesque,1070,12,11,1,970,100,0.08333333333333333,0.09345794392523364,2023-06-20
Coalition avenir Québec,2023,914,Dubuc,3152,35,28,7,2600,552,0.2,0.1751269035532995,2023-06-20
Coalition avenir Québec,2023,918,Chicoutimi,5934.26,64,45,19,4270,1664.26,0.296875,0.2804494578936548,2023-06-20
Coalition avenir Québec,2023,922,Jonquière,2205,23,18,5,1775,430,0.21739130434782608,0.19501133786848074,2023-06-20
Coalition avenir Québec,2023,926,Lac-Saint-Jean,4500,50,35,15,3090,1410,0.3,0.31333333333333335,2023-06-20
Coalition avenir Québec,2023,930,Roberval,6850,70,31,39,2950,3900,0.5571428571428572,0.5693430656934306,2023-06-20
Coalition avenir Québec,2023,938,Ungava,1650,18,16,2,1520,130,0.1111111111111111,0.07878787878787878,2023-06-20
Coalition avenir Québec,2023,NA,NA,400,4,1,3,100,300,0.75,0.75,2023-06-20
Parti conservateur du Québec,2023,104,Mégantic,136,4,3,1,86,50,0.25,0.36764705882352944,2023-06-20
Parti conservateur du Québec,2023,110,Saint-François,50,2,2,0,50,0,0,0,2023-06-20
Parti conservateur du Québec,2023,116,Sherbrooke,310,4,4,0,310,0,0,0,2023-06-20
Parti conservateur du Québec,2023,120,Orford,540,6,5,1,500,40,0.16666666666666666,0.07407407407407407,2023-06-20
Parti conservateur du Québec,2023,126,Johnson,400,4,4,0,400,0,0,0,2023-06-20
Parti conservateur du Québec,2023,132,Richmond,156,4,2,2,120,36,0.5,0.23076923076923078,2023-06-20
Parti conservateur du Québec,2023,138,Drummond-Bois-Francs,166.77,4,2,2,126.77,40,0.5,0.23985129219883672,2023-06-20
Parti conservateur du Québec,2023,144,Arthabaska,415,10,9,1,405,10,0.1,0.024096385542168676,2023-06-20
Parti conservateur du Québec,2023,150,Nicolet-Bécancour,20,1,1,0,20,0,0,0,2023-06-20
Parti conservateur du Québec,2023,204,Brome-Missisquoi,400,6,2,4,200,200,0.6666666666666666,0.5,2023-06-20
Parti conservateur du Québec,2023,206,Granby,175,2,2,0,175,0,0,0,2023-06-20
Parti conservateur du Québec,2023,210,Iberville,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,212,Saint-Jean,325,5,5,0,325,0,0,0,2023-06-20
Parti conservateur du Québec,2023,216,Huntingdon,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,220,Soulanges,200,2,2,0,200,0,0,0,2023-06-20
Parti conservateur du Québec,2023,226,Châteauguay,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,230,Sanguinet,305,6,6,0,305,0,0,0,2023-06-20
Parti conservateur du Québec,2023,232,La Prairie,130,3,2,1,120,10,0.3333333333333333,0.07692307692307693,2023-06-20
Parti conservateur du Québec,2023,238,Chambly,80,3,3,0,80,0,0,0,2023-06-20
Parti conservateur du Québec,2023,240,Vachon,110,2,2,0,110,0,0,0,2023-06-20
Parti conservateur du Québec,2023,244,Laporte,100,1,0,1,0,100,1,1,2023-06-20
Parti conservateur du Québec,2023,246,Marie-Victorin,115,2,1,1,15,100,0.5,0.8695652173913043,2023-06-20
Parti conservateur du Québec,2023,250,Taillon,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,252,Montarville,300,3,2,1,200,100,0.3333333333333333,0.3333333333333333,2023-06-20
Parti conservateur du Québec,2023,256,Verchères,400,4,4,0,400,0,0,0,2023-06-20
Parti conservateur du Québec,2023,258,Borduas,60,2,1,1,40,20,0.5,0.3333333333333333,2023-06-20
Parti conservateur du Québec,2023,260,Saint-Hyacinthe,35,3,2,1,30,5,0.3333333333333333,0.14285714285714285,2023-06-20
Parti conservateur du Québec,2023,264,Richelieu,30,3,3,0,30,0,0,0,2023-06-20
Parti conservateur du Québec,2023,300,Verdun,200,2,2,0,200,0,0,0,2023-06-20
Parti conservateur du Québec,2023,304,Marguerite-Bourgeoys,10,1,1,0,10,0,0,0,2023-06-20
Parti conservateur du Québec,2023,306,Marquette,40,2,2,0,40,0,0,0,2023-06-20
Parti conservateur du Québec,2023,310,Jacques-Cartier,26,1,0,1,0,26,1,1,2023-06-20
Parti conservateur du Québec,2023,312,Nelligan,120,2,2,0,120,0,0,0,2023-06-20
Parti conservateur du Québec,2023,316,Robert-Baldwin,100,1,0,1,0,100,1,1,2023-06-20
Parti conservateur du Québec,2023,318,Saint-Laurent,200,2,2,0,200,0,0,0,2023-06-20
Parti conservateur du Québec,2023,320,D'Arcy-McGee,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,324,Notre-Dame-de-Grâce,40,1,1,0,40,0,0,0,2023-06-20
Parti conservateur du Québec,2023,326,Saint-Henri-Sainte-Anne,230.23,3,1,2,200,30.23,0.6666666666666666,0.13130347912956608,2023-06-20
Parti conservateur du Québec,2023,330,Sainte-Marie-Saint-Jacques,30,1,1,0,30,0,0,0,2023-06-20
Parti conservateur du Québec,2023,332,Westmount-Saint-Louis,287.65,5,4,1,267.65,20,0.2,0.06952894142186686,2023-06-20
Parti conservateur du Québec,2023,336,Mont-Royal-Outremont,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,338,Acadie,150,2,1,1,50,100,0.5,0.6666666666666666,2023-06-20
Parti conservateur du Québec,2023,340,Maurice-Richard,300,3,3,0,300,0,0,0,2023-06-20
Parti conservateur du Québec,2023,344,Laurier-Dorion,105,2,2,0,105,0,0,0,2023-06-20
Parti conservateur du Québec,2023,346,Gouin,165,3,3,0,165,0,0,0,2023-06-20
Parti conservateur du Québec,2023,350,Mercier,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,352,Hochelaga-Maisonneuve,175,3,2,1,150,25,0.3333333333333333,0.14285714285714285,2023-06-20
Parti conservateur du Québec,2023,356,Rosemont,250,4,4,0,250,0,0,0,2023-06-20
Parti conservateur du Québec,2023,358,Viau,2.65,1,1,0,2.65,0,0,0,2023-06-20
Parti conservateur du Québec,2023,360,Bourassa-Sauvé,125,2,2,0,125,0,0,0,2023-06-20
Parti conservateur du Québec,2023,364,Jeanne-Mance-Viger,50,1,1,0,50,0,0,0,2023-06-20
Parti conservateur du Québec,2023,366,Anjou-Louis-Riel,100,1,0,1,0,100,1,1,2023-06-20
Parti conservateur du Québec,2023,370,Camille-Laurin,50,2,1,1,25,25,0.5,0.5,2023-06-20
Parti conservateur du Québec,2023,390,LaFontaine,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,454,Laval-des-Rapides,300,3,2,1,200,100,0.3333333333333333,0.3333333333333333,2023-06-20
Parti conservateur du Québec,2023,460,Chomedey,20,1,1,0,20,0,0,0,2023-06-20
Parti conservateur du Québec,2023,466,Fabre,180,3,3,0,180,0,0,0,2023-06-20
Parti conservateur du Québec,2023,470,Sainte-Rose,210,4,4,0,210,0,0,0,2023-06-20
Parti conservateur du Québec,2023,476,Vimont,10,1,1,0,10,0,0,0,2023-06-20
Parti conservateur du Québec,2023,482,Mille-Îles,25,1,0,1,0,25,1,1,2023-06-20
Parti conservateur du Québec,2023,502,Groulx,399,5,2,3,99,300,0.6,0.7518796992481203,2023-06-20
Parti conservateur du Québec,2023,508,Deux-Montagnes,425,5,4,1,400,25,0.2,0.058823529411764705,2023-06-20
Parti conservateur du Québec,2023,514,Mirabel,370,5,4,1,270,100,0.2,0.2702702702702703,2023-06-20
Parti conservateur du Québec,2023,520,Argenteuil,323,6,5,1,313,10,0.16666666666666666,0.030959752321981424,2023-06-20
Parti conservateur du Québec,2023,526,Saint-Jérôme,385,6,4,2,280,105,0.3333333333333333,0.2727272727272727,2023-06-20
Parti conservateur du Québec,2023,530,Les Plaines,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,536,Blainville,400,4,4,0,400,0,0,0,2023-06-20
Parti conservateur du Québec,2023,542,Terrebonne,205,3,3,0,205,0,0,0,2023-06-20
Parti conservateur du Québec,2023,548,Masson,70,2,2,0,70,0,0,0,2023-06-20
Parti conservateur du Québec,2023,554,L'Assomption,125,2,2,0,125,0,0,0,2023-06-20
Parti conservateur du Québec,2023,560,Repentigny,25,1,1,0,25,0,0,0,2023-06-20
Parti conservateur du Québec,2023,566,Berthier,145,3,3,0,145,0,0,0,2023-06-20
Parti conservateur du Québec,2023,570,Joliette,25,1,1,0,25,0,0,0,2023-06-20
Parti conservateur du Québec,2023,576,Rousseau,10,1,0,1,0,10,1,1,2023-06-20
Parti conservateur du Québec,2023,582,Prévost,205,5,4,1,155,50,0.2,0.24390243902439024,2023-06-20
Parti conservateur du Québec,2023,588,Bertrand,100,1,1,0,100,0,0,0,2023-06-20
Parti conservateur du Québec,2023,594,Labelle,226,3,3,0,226,0,0,0,2023-06-20
Parti conservateur du Québec,2023,602,Hull,150,2,2,0,150,0,0,0,2023-06-20
Parti conservateur du Québec,2023,608,Pontiac,250,5,2,3,120,130,0.6,0.52,2023-06-20
Parti conservateur du Québec,2023,614,Gatineau,276,4,3,1,176,100,0.25,0.36231884057971014,2023-06-20
Parti conservateur du Québec,2023,620,Chapleau,426,6,3,3,226,200,0.5,0.4694835680751174,2023-06-20
Parti conservateur du Québec,2023,626,Papineau,200,2,0,2,0,200,1,1,2023-06-20
Parti conservateur du Québec,2023,636,Rouyn-Noranda-Témiscamingue,20,1,0,1,0,20,1,1,2023-06-20
Parti conservateur du Québec,2023,642,Abitibi-Ouest,165,3,1,2,25,140,0.6666666666666666,0.8484848484848485,2023-06-20
Parti conservateur du Québec,2023,648,Abitibi-Est,20,1,1,0,20,0,0,0,2023-06-20
Parti conservateur du Québec,2023,660,Trois-Rivières,450,5,3,2,300,150,0.4,0.3333333333333333,2023-06-20
Parti conservateur du Québec,2023,666,Maskinongé,305,4,4,0,305,0,0,0,2023-06-20
Parti conservateur du Québec,2023,670,Laviolette-Saint-Maurice,375,10,9,1,365,10,0.1,0.02666666666666667,2023-06-20
Parti conservateur du Québec,2023,676,Champlain,710,11,9,2,670,40,0.18181818181818182,0.056338028169014086,2023-06-20
Parti conservateur du Québec,2023,702,Jean-Talon,885,13,8,5,540,345,0.38461538461538464,0.3898305084745763,2023-06-20
Parti conservateur du Québec,2023,708,Louis-Hébert,190,5,5,0,190,0,0,0,2023-06-20
Parti conservateur du Québec,2023,714,Portneuf,846,11,7,4,520,326,0.36363636363636365,0.38534278959810875,2023-06-20
Parti conservateur du Québec,2023,720,La Peltrie,1885,34,23,11,1525,360,0.3235294117647059,0.1909814323607427,2023-06-20
Parti conservateur du Québec,2023,726,Vanier-Les Rivières,737,14,10,4,572,165,0.2857142857142857,0.22388059701492538,2023-06-20
Parti conservateur du Québec,2023,730,Taschereau,570,8,5,3,320,250,0.375,0.43859649122807015,2023-06-20
Parti conservateur du Québec,2023,736,Jean-Lesage,330,6,5,1,310,20,0.16666666666666666,0.06060606060606061,2023-06-20
Parti conservateur du Québec,2023,742,Montmorency,577,14,8,6,371,206,0.42857142857142855,0.35701906412478335,2023-06-20
Parti conservateur du Québec,2023,748,Charlesbourg,550,10,10,0,550,0,0,0,2023-06-20
Parti conservateur du Québec,2023,754,Chauveau,975,17,11,6,755,220,0.35294117647058826,0.22564102564102564,2023-06-20
Parti conservateur du Québec,2023,760,Charlevoix-Côte-de-Beaupré,520,8,5,3,320,200,0.375,0.38461538461538464,2023-06-20
Parti conservateur du Québec,2023,802,Beauce-Sud,430,6,5,1,330,100,0.16666666666666666,0.23255813953488372,2023-06-20
Parti conservateur du Québec,2023,806,Beauce-Nord,806,15,11,4,556,250,0.26666666666666666,0.31017369727047145,2023-06-20
Parti conservateur du Québec,2023,810,Lotbinière-Frontenac,265,6,3,3,220,45,0.5,0.16981132075471697,2023-06-20
Parti conservateur du Québec,2023,814,Chutes-de-la-Chaudière,1505,20,18,2,1305,200,0.1,0.132890365448505,2023-06-20
Parti conservateur du Québec,2023,818,Lévis,527.25,12,8,4,435,92.25,0.3333333333333333,0.17496443812233287,2023-06-20
Parti conservateur du Québec,2023,822,Bellechasse,1670,25,12,13,900,770,0.52,0.46107784431137727,2023-06-20
Parti conservateur du Québec,2023,826,Côte-du-Sud,620,9,6,3,450,170,0.3333333333333333,0.27419354838709675,2023-06-20
Parti conservateur du Québec,2023,834,Rivière-du-Loup-Témiscouata,335,5,4,1,235,100,0.2,0.29850746268656714,2023-06-20
Parti conservateur du Québec,2023,838,Rimouski,80,3,3,0,80,0,0,0,2023-06-20
Parti conservateur du Québec,2023,842,Matane-Matapédia,210,3,3,0,210,0,0,0,2023-06-20
Parti conservateur du Québec,2023,858,Îles-de-la-Madeleine,200,2,2,0,200,0,0,0,2023-06-20
Parti conservateur du Québec,2023,906,René-Lévesque,200,2,1,1,100,100,0.5,0.5,2023-06-20
Parti conservateur du Québec,2023,914,Dubuc,300,3,3,0,300,0,0,0,2023-06-20
Parti conservateur du Québec,2023,918,Chicoutimi,200,2,2,0,200,0,0,0,2023-06-20
